date|text|time
28 Mar 2014|Cargill to outsource IT infra operations to TCS|2.28 pm
28 Mar 2014|Ambit questions Corp governance at Infosys; big 3 pass test|11.15 am
28 Mar 2014|Buy TCS, HCL Tech: Ankur Rudra|11.13 am
27 Mar 2014|March quarter will be stronger for us than Dec: Mindtree|1.54 pm
26 Mar 2014|Capgemini to budget a growth of 14-15% in India|10.30 pm
25 Mar 2014|Gautam Chhaochharia overweight on IT services space|1.39 pm
25 Mar 2014|TCS receives multi-million, multi-year order from GDF Suez|12.29 pm
24 Mar 2014|Brand Finance puts TCS as fastest growing IT svcs brand|8.19 pm
24 Mar 2014|Sanjay Dutt underweight on IT sector|5.08 pm
21 Mar 2014|TCS ranked No 1 employer in Europe|7.05 pm
21 Mar 2014|Super Six: Top chart picks for today|8.26 am
20 Mar 2014|Buy TCS, advises Sudarshan Sukhani|3.17 pm
20 Mar 2014|Accumulate TCS; target of Rs 2560: P Lilladher|3.04 pm
20 Mar 2014|Persistent launches products-focused business unit|12.55 pm
20 Mar 2014|Growth pangs? How to trade Infosys post its big correction|11.58 am
20 Mar 2014|Bull's Eye: Buy SAIL, Tata Coffee, RComm, Century Textiles|9.13 am
20 Mar 2014|Super Six chart picks for today|9.12 am
19 Mar 2014|TCS inks pact with Garuda Indonesia Airlines|9.06 pm
19 Mar 2014|Garuda Indonesia Airlines goes live with TCS SWIFT MRO Solution|4.54 pm
19 Mar 2014|Hold TCS, advises Deven Choksey|4.48 pm
19 Mar 2014|Buy TCS, says Ankur Rudra|4.45 pm
19 Mar 2014|Buy TCS, says Phani Sekhar|4.42 pm
19 Mar 2014|Buy TCS; target of Rs 2470: Angel Broking|1.40 pm
19 Mar 2014|Ten 10 stocks that should be on your radar |9.00 am
18 Mar 2014|TCS follows Infosys; lowers Q4 margins, revenue estimates|9.25 pm
18 Mar 2014|Prefer TCS, Infosys, HCL Tech on dips: Parag Thakkar|11.08 am
11 Mar 2014|Prefer TCS, Infosys, HCL Tech: Manishi Raychaudhuri|12.15 pm
11 Mar 2014|TCS may touch Rs 2400: Ankur Rudra|12.01 pm
11 Mar 2014|Buy HCL Technologies, TCS on dips: Ankur Rudra|11.27 am
11 Mar 2014|Sell TCS, advises Gopi Suvanam|11.06 am
11 Mar 2014|Super six stocks ideas to liven up your trade|8.23 am
07 Mar 2014|SP Tulsian bullish on real estate space|4.49 pm
07 Mar 2014|Expect TCS to touch Rs 2350, says Kunal Bothra|3.03 pm
07 Mar 2014|Sell TCS 2250 straddle, says Amit Trivedi|11.03 am
05 Mar 2014|TCS announces partnership with Microsoft Business Solutions |8.59 am
26 Feb 2014|Book profits in Tech Mahindra, TCS: Prakash Diwan|1.29 pm
26 Feb 2014|Prefer TCS, Infosys: Sudarshan Sukhani|12.26 pm
25 Feb 2014|TCS ranked No. 1 manufacturing industry IT service provider in Europe|9.22 am
24 Feb 2014|Infosys to set up SEZ in Indore with Rs 400 cr investment|6.09 pm
21 Feb 2014|Sandeep Muthangi cautious on TCS|4.51 pm
20 Feb 2014|Buy TCS, Godrej Consumer, HCL Infosystems: Paras Bothra|2.15 pm
20 Feb 2014|Buy TCS, advises Chandan Taparia|11.13 am
20 Feb 2014|Diageo selects TCS as a strategic partner|10.52 am
20 Feb 2014|Super Six chart picks for February 20|8.25 am
19 Feb 2014|Prefer TCS, Infosys, Tech Mahindra: Sudarshan Sukhani|4.45 pm
18 Feb 2014|Buy TCS, says Kawaljeet Saluja|2.49 pm
17 Feb 2014|Sudarshan Sukhani bullish on TCS|10.32 am
14 Feb 2014|Infosys strikes cautious note on discretionary spends|6.35 pm
14 Feb 2014|Sell TCS 2350 call: Amit Trivedi|2.11 pm
14 Feb 2014|Buy TCS 2150 call: VK Sharma|11.39 am
14 Feb 2014|Super Six stocks you can bet on February 14|8.22 am
13 Feb 2014|TCS to beat Nasscom guidance of 13-15% growth for FY15|2.25 pm
13 Feb 2014|Sell TCS 2300 Calls: Amit Trivedi|10.53 am
12 Feb 2014|India helps LinkedIn cross 50 mn userbase in Asia Pacific|1.32 pm
11 Feb 2014|Checkout: Top 10 stocks to watch|9.58 am
10 Feb 2014|TCS eyes global recognition through NY Marathon sponsorship|6.56 pm
10 Feb 2014|Avoid TCS, says Sudarshan Sukhani|4.30 pm
10 Feb 2014|Top 10 stocks that should be on your radar|10.20 am
05 Feb 2014|Checkout why these top 10 stocks should be on your radar|9.53 am
04 Feb 2014|Buy TCS on every decline, says Parag Thakkar|11.13 am
03 Feb 2014|TCS vs Infosys: How the IT big guns will fare|12.34 pm
31 Jan 2014|6 stocks that should do well today|8.30 am
30 Jan 2014|TCS may move to Rs 2200: Gopi Suvanam|4.53 pm
27 Jan 2014|TCS may touch Rs 2330: Navneet Daga|2.04 pm
24 Jan 2014|Tirthankar Patnaik overweight on IT space|3.11 pm
24 Jan 2014|TCS joins global think tanks to envision future of jobs in 2050|9.01 am
22 Jan 2014|Buy Wipro, says Amit Gupta|11.08 am
22 Jan 2014|TCS launches new digital software & solutions group|8.30 am
21 Jan 2014|TCS introduces new software assurance solution co-developed with Nissan|1.03 pm
21 Jan 2014|Buy Infosys; hold TCS, recommends Ventura|12.50 pm
21 Jan 2014|Mehraboon upbeat on HZL, Emami; says sell Asian Paints|11.24 am
21 Jan 2014|Remain invested in IT space: Mehraboon Irani|11.03 am
20 Jan 2014|Buy Tata Consultancy Services: Jigar Shah|6.08 pm
20 Jan 2014|TCS may touch Rs 2750: Pritesh Mehta|3.19 pm
20 Jan 2014|Sell TCS at every higher level, says Hemant Thukral|12.41 pm
18 Jan 2014|Buy TCS; target of Rs 2400: Firstcall Research|3.11 pm
17 Jan 2014|Buy TCS at around Rs 2000-2050: Mehraboon Irani|6.18 pm
17 Jan 2014|Accumulate TCS; target of Rs 2520: Angel Broking|4.53 pm
17 Jan 2014|Here's why these top 10 stocks should be on your radar|3.43 pm
17 Jan 2014|See expansion in digital deal sizes: TCS's Vandrevala|2.30 pm
17 Jan 2014|TCS, Infy both may deliver 20-25% return for CY14: IDFC Sec|1.20 pm
17 Jan 2014|Prefer Infosys, HCL Tech over TCS, Wipro: Patnaik|12.46 pm
17 Jan 2014|Buy TCS on correction, says Shardul Kulkarni|12.39 pm
17 Jan 2014|TCS may go upto Rs 2700: Hitesh Shah|12.35 pm
17 Jan 2014|Stay with IT, buy TCS 2300 call on dips: VK Sharma|10.27 am
17 Jan 2014|To maintain 27% margin, India biz seen tepid: TCS's Chandra|8.57 am
17 Jan 2014|TCS fixes record date for third interim dividend|8.20 am
17 Jan 2014|TCS declares third interim dividend|8.19 am
16 Jan 2014|HCL Tech to see re-rating, Rs 1500 levels: Quant |10.18 pm
16 Jan 2014|TCS Q3 review: Experts divided on margins, rev performance|7.47 pm
16 Jan 2014|Prefer Infosys, TCS, Tech Mahindra: Rakesh Tarway|5.59 pm
16 Jan 2014|TCS Q3 net beats street; CEO Chandra sees stronger FY15|5.50 pm
16 Jan 2014|Mayuresh Joshi bullish on TCS|4.52 pm
16 Jan 2014|IT bellwether TCS Q3 preview|4.11 pm
15 Jan 2014|TCS Q3 PAT seen up 10.2% to Rs 5,179 cr: CNBC-TV18 poll|7.00 pm
15 Jan 2014|Dipen Shah positive on Infosys, TCS, Wipro, HCL Tech|3.14 pm
15 Jan 2014|TCS Q3 net may rise 1.7% at Rs 4773.2cr: Sushil Finance|10.18 am
15 Jan 2014|TCS Q3 PAT may rise 44.7% at Rs 5139.8cr: ICICIdirect.com|9.49 am
15 Jan 2014|TCS Q3 PAT seen up 11.8% at Rs 5258.4cr: Motilal Oswal|9.36 am
14 Jan 2014|Hold TCS, advises Pritesh Mehta|1.43 pm
13 Jan 2014|CMC Q3 PAT up 16% yoy at Rs 70.54 cr|9.51 pm
13 Jan 2014|Prefer Infosys over TCS; expect weak Q3 results: Kotak|4.02 pm
13 Jan 2014|Go long in TCS on dips: Aditya Agarwal|3.25 pm
13 Jan 2014|Prefer TCS, HCL Tech over Infosys: India Infoline|1.57 pm
13 Jan 2014|Prefer TCS, HCL Technologies: Rajiv Mehta|1.06 pm
13 Jan 2014|Prefer TCS, advises Sudarshan Sukhani|10.25 am
10 Jan 2014|TCS may test Rs 2350 in Jan series: Navneet Daga|5.35 pm
09 Jan 2014|HPCL may touch Rs 225: Abhijit Paul|3.05 pm
09 Jan 2014|Buy TCS 2300 Call, Sell 2400 Call: Jitendra Panda|2.03 pm
09 Jan 2014|Tata Consultancy Services' Q3 results on Jan 16, 2014|8.23 am
08 Jan 2014|Infy to underperform peers in FY15; like HCL, TCS: Centrum|5.05 pm
08 Jan 2014|See 15-16% upside in TCS: Ravi Menon|3.24 pm
31 Dec 2012|Sukhani upbeat on IT pack|4.07 pm
29 Dec 2012|Mid-tier IT firms outperform big boys in 2012|11.08 am
28 Dec 2012|Cyrus Mistry a new Chairman of TCS|6.21 pm
28 Dec 2012|Ratan Tata: How he turned around Tata|11.59 am
28 Dec 2012|Tata Group: Journey from Rs 8000cr to Rs 4,62,000cr m-cap|11.45 am
27 Dec 2012|Agarwal advises to sell Infosys, TCS|2.32 pm
27 Dec 2012|Buy Apollo Tyres, TCS, Infosys: Sukhani|1.13 pm
27 Dec 2012|Ratan Tata to retire on Dec 28, Cyrus Mistry to succeed him|12.14 pm
26 Dec 2012|Jitender Kumar bullish on Bank of Baroda|1.19 pm
24 Dec 2012|TCS a safe bet, says Sudarshan Sukhani|5.26 pm
24 Dec 2012|TCS can retest Rs 1293-1295, says Thukral|11.02 am
24 Dec 2012|'SCAM' to make 2013 a promising year for IT-BPO sector|10.51 am
24 Dec 2012|Expert view: Trading tips on 7 stocks; 2 multibaggers|9.29 am
24 Dec 2012|Go long in TCS, says Sukhani|9.00 am
22 Dec 2012|Heads up! Stocks you should trade next week|10.34 am
21 Dec 2012|Short term traders don’t buy Infosys, TCS, Wipro: Sukhani|12.42 pm
20 Dec 2012|TCS to scale up presence in China, Latin America, Europe |8.00 pm
20 Dec 2012|TCS looks attractive, says Harendra Kumar|6.41 pm
20 Dec 2012|TCS West Bengal campus by FY15, to create 16,500 jobs|4.46 pm
20 Dec 2012|TCS to employ 16,500 IT and BPO professionals|3.04 pm
10 Dec 2012|Exit TCS, HCL Tech: Baliga|6.00 pm
07 Dec 2012|Infosys may lower FY13 dollar guidance|9.21 pm
06 Dec 2012|Stay away from Infosys: Sukhani|3.58 pm
06 Dec 2012|IT shares shares extend fall on outlook worries|12.16 pm
04 Dec 2012|Dolat Capital handpicks 18 stocks for investment|4.08 pm
03 Dec 2012|CCI gives approval for restructuring of two TCS entities|8.28 pm
29 Nov 2012|TCS wins multi-million, multi-year contract from UK Home office|12.36 pm
28 Nov 2012|TCS bags 5-year contract from UK Home office|9.33 pm
27 Nov 2012|Reliance Industries, TCS look good: Harchekar|2.33 pm
24 Nov 2012|No acquisition plans in China; positive on Europe ops: TCS|12.10 pm
23 Nov 2012|Know Your Investment: Stocks you can bet on next week|8.32 pm
21 Nov 2012|See IT sector growth closer to 11% in FY13: NASSCOM|12.37 pm
19 Nov 2012|Enter TCS around Rs 1215- 1210, says SP Tulsian|6.55 pm
19 Nov 2012|Stay away from stocks with Parliamentary issues: Tulsian|4.09 pm
15 Nov 2012|TCS collaborates with SAP on Development of SAP Retail Execution 3.0 Mobile App|7.36 pm
09 Nov 2012|TCS rated as top ICT Employer of year in Netherlands|12.28 pm
09 Nov 2012|Accumulate ACC at Rs 1460: Karun Mutha|10.59 am
08 Nov 2012|Infosys bags about USD 50m deal from MCA|7.38 pm
08 Nov 2012|Cyrus Mistry appoints as Deputy Chairman of TCS|7.37 pm
08 Nov 2012|Buy Tata Motors, Infosys, TCS: Sukhani|4.39 pm
07 Nov 2012|Indian IT cos cheer Obama's victory, but visa still a worry|10.16 pm
07 Nov 2012|Cognizant maintains lead over Infosys; revenue at USD 1.9bn|10.01 pm
07 Nov 2012|Next 12 months to be better than last for IT sector: TCS|5.18 pm
05 Nov 2012|TCS downgraded to 'sell'; bet on Infy, HCL: CLSA|1.43 pm
05 Nov 2012|Keep stoploss at Rs 1320 in TCS: Thukral|10.50 am
05 Nov 2012|Expect more declines in Aditya Birla Nuvo: Sukhani|9.48 am
02 Nov 2012|TCS has target of Rs 1400, says Rikesh Parikh|2.56 pm
02 Nov 2012|Wipro Q2 profit rises 24%, beats estimates|8.32 am
29 Oct 2012|Hold TCS; target of Rs 1370: ICICIdirect.com|3.23 pm
29 Oct 2012|TCS to invest Rs 550 cr in new campus in Indore|3.16 pm
29 Oct 2012|Accumulate TCS; target of Rs 1500: Dolat Capital|1.35 pm
29 Oct 2012|Motilal oswal neutral on Tata Consultancy Services|12.53 pm
27 Oct 2012|Hold TCS; target of Rs 1428: R K Global|11.47 am
26 Oct 2012|Pick TCS at lower levels, says Sudarshan Sukhani|9.00 am
25 Oct 2012|Hold TCS; target of Rs 1345: SPA Research|12.52 pm
24 Oct 2012|'Airtel, Infosys, TCS among most sought after employers'|3.02 pm
23 Oct 2012|Accumulate TCS; target of Rs 1450: Prabhudas Lilladher|11.08 am
22 Oct 2012|Book profit in HCL Tech, TCS: SP Tulsian|7.27 pm
22 Oct 2012|Buy TCS, Petronet LNG, Godrej Ind: Joshi|3.23 pm
22 Oct 2012|Accumulate TCS; target of Rs 1393: KRChoksey|3.16 pm
22 Oct 2012|TCS, Axis Bank, ICICI Bank will be an outperformer: Sukhani|2.20 pm
22 Oct 2012|TCS shares up over 3% on smart Q2 earnings|11.15 am
22 Oct 2012|Analysts raise TCS target price after strong Q2|11.12 am
22 Oct 2012|Antique's view on IT sector post Q2 earnings|10.34 am
22 Oct 2012|TCS sees environment being positive for renewals, deal wins|9.16 am
22 Oct 2012|Bull's eye: Buy TCS, CESC, sell Kingfisher, Hindalco|8.21 am
19 Oct 2012|TCS names R Gopinathan CFO upon incumbent's retirement|7.26 pm
19 Oct 2012|TCS tops expectations with 44% YoY rise in Q2 net profit|6.02 pm
19 Oct 2012|TCS, Wipro, Mindtree: Who will steal the show in Q2?|12.49 pm
19 Oct 2012|TCS board meeting on Oct 19, 2012|11.41 am
19 Oct 2012|Earnings Preview: How you should play ITC, TCS, Exide now|9.38 am
18 Oct 2012|TCS Q2 PAT seen up 3.1% at Rs 3382.7cr|7.19 pm
18 Oct 2012|Will TCS stay ahead of the IT pack in Q2|5.49 pm
17 Oct 2012|HCL Tech looks good within IT space: Srivastava|10.42 am
16 Oct 2012|RIL to be rangebound; pick IndusInd Bank: Sanju Verma|12.54 pm
15 Oct 2012|After dismal Infy Q2 results, will other IT cos click? |2.02 pm
12 Oct 2012|Need stability on management side of Infy biz: Moshe Katri|11.33 am
12 Oct 2012|TCS, HCL Tech, Wipro open lower post Infosys results|9.46 am
09 Oct 2012|Emkay expects inline Q2 qtr from Tier I IT services|6.50 pm
09 Oct 2012|Angel expects TCS,HCL Tech to lead growth in tier-I IT pack|6.16 pm
09 Oct 2012|IT sector Q2 results preview: Dolat Capital|5.52 pm
09 Oct 2012|Wary of IT sector; Bet on L&T, HDIL & cable-TV cos: Tulsian|4.32 pm
09 Oct 2012|Infosys September-quarter profit seen up 24.9%|2.52 pm
05 Oct 2012|PN Vijay positive on HCL Tech, TCS|6.22 pm
05 Oct 2012|TCS bags 8-year contract from UK govt for 350m pounds|11.41 am
05 Oct 2012|Macro woes, margin pressure to drag IT firms' Q2 earnings|11.11 am
04 Oct 2012|Q2FY13: IT firms to post muted results, says Emkay Global|1.44 pm
04 Oct 2012|HSBC downgrades TCS, HCL Tech to 'neutral'|10.52 am
04 Oct 2012|See lower levels in Wipro, says Jai Bala|10.40 am
28 Sep 2012|TCS, Wipro, Ambuja Cement top picks: Sukhani|5.45 pm
27 Sep 2012|Buy TCS in October series: Sukhani|5.04 pm
26 Sep 2012|Average firm to spend $13-22m on cell mrktng this year:TCS|6.47 pm
25 Sep 2012|Nasscom in talks with govt for clarity tax reforms: TCS|1.00 pm
25 Sep 2012|Short TCS, says Sudarshan Sukhani|9.00 am
24 Sep 2012|Exit ONGC around Rs 295- 300 levels, says Baliga|5.02 pm
20 Sep 2012|Hold TCS; target of Rs 1309: KRChoksey|8.41 am
20 Sep 2012|Angel Broking neutral on Tata Consultancy Services|8.13 am
18 Sep 2012|TCS inaugurates new center in Minneapolis|1.14 pm
18 Sep 2012|Hold TCS; target of Rs 1415: Nirmal Bang|12.17 pm
17 Sep 2012|RIL share value surpasses maximum buyback price|8.45 pm
13 Sep 2012|TCS can move to Rs 1440: Atul Badkar|10.51 am
12 Sep 2012|TCS, HCL Tech should outperform: Manghnani|2.36 pm
12 Sep 2012|Buy TCS, Reliance Industries, says Sudarshan Sukhani|1.00 pm
11 Sep 2012|Sell Infosys at current level: Mehta|2.22 pm
07 Sep 2012|Super Six short term picks for Sept 7|9.44 am
07 Sep 2012|Plan in place for struggling Infosys, but no quick returns|8.42 am
06 Sep 2012|Wipro looks attractive, says Sukhani|3.57 pm
06 Sep 2012|Hold Tata Motors, avoid Axis Bank: Sukhani|12.00 pm
06 Sep 2012|TCS has target of Rs 1400: Sukhani|9.01 am
04 Sep 2012|'Infosys open to acquisitions exceeding 10% of its revenue'|7.16 pm
29 Aug 2012|Buy TCS, says Sukhani|10.13 am
28 Aug 2012|Buy TCS: PN Vijay|5.12 pm
28 Aug 2012|Tata Consultancy gaining market share: BofA|12.26 pm
24 Aug 2012|TCS has target of Rs 1370-1400: Manghnani|11.01 am
16 Aug 2012|TCS to buy CRL for $34m|4.26 pm
13 Aug 2012|Super Six: Top chart picks for August 13|8.58 am
07 Aug 2012|Accumulate TCS, says Sandeep Shah|11.09 am
02 Aug 2012|Hold TCS; target of Rs 1264: KRChoksey|11.27 am
01 Aug 2012|TCS looks at inorganic growth to beef up European presence|8.05 pm
31 Jul 2012|Sukhani's view midcap IT stocks|10.22 am
28 Jul 2012|Sell TCS, Mahindra & Mahindra: GEPL Capital|2.08 pm
24 Jul 2012|Wipro's quarterly profit rises 18%, meets forecast|8.26 am
19 Jul 2012|TCS may outperform, says Sukhani|6.00 pm
19 Jul 2012|Everest Group PEAK Matrix ranks TCS as a leader in Finance & Accounting Outsourcing|3.53 pm
18 Jul 2012|TCS may slip below Rs 1100: Sukhani|10.41 am
17 Jul 2012|Buy HCL Tech on dips: PN Vijay|7.49 pm
17 Jul 2012|Scandinavian Airlines to adopt TCS' F&A platform|3.49 pm
17 Jul 2012|Motilal Oswal neutral on Tata Consultancy Services|12.33 pm
17 Jul 2012|Hold TCS; target of Rs 1160: Emkay|12.16 pm
17 Jul 2012|Accumulate TCS; target of Rs 1304: Angel Broking|11.43 am
17 Jul 2012|Anu Jain's view on TCS, Infosys|10.38 am
17 Jul 2012|Super Six trading ideas for July 17|9.36 am
16 Jul 2012|Infosys may slip to Rs 2050- 2100: Baliga|7.42 pm
16 Jul 2012|Buy Tata Consultancy Services: Ventura|3.08 pm
15 Jul 2012|Govt's proposed RTI project draws interest from IT firms|10.32 am
14 Jul 2012|Accumulate TCS; target Rs 1290: P Lilladher|6.47 pm
13 Jul 2012|Pricing worries cloud outlook for India's IT industry|7.16 pm
13 Jul 2012|TCS a safe bet in IT space: Mohindar|6.15 pm
13 Jul 2012|Buy Cipla, Hero Motocorp: Mohindar|6.11 pm
13 Jul 2012|Accumulate TCS; target of Rs 1465: Dolat Capital|3.47 pm
13 Jul 2012|Here's how analysts view Infosys, TCS Q1 results|1.04 pm
13 Jul 2012|Buy TCS, Patel Engg, Financial Tech: Aashish Tater|12.11 pm
13 Jul 2012|Expect Infosys to bounce back in FY14: Antique Broking|11.50 am
13 Jul 2012|Buy Infosys at current level: Kulkarni|11.07 am
13 Jul 2012|Buy TCS on dips, says Sandeep Shah|10.53 am
13 Jul 2012|Kotak cuts TCS to 'reduce' on valuations|10.26 am
13 Jul 2012|Below Rs 2200, Infosys may slip to Rs 2000: Manghnani|9.40 am
13 Jul 2012|Macros tough, but clients sticking to decided spend: TCS|8.51 am
13 Jul 2012|Bull's Eye: Buy JP Asso, TCS; short Crompton July futures|8.50 am
12 Jul 2012|Change of guard in IT biz; TCS is new bellwether: Experts|10.13 pm
12 Jul 2012|Amit Dalal`s view on IT space|7.13 pm
12 Jul 2012|More downside likely to happen in IT space, says Sukhani|7.11 pm
12 Jul 2012|Infosys vs TCS: How the numbers stack up head-to-head|7.10 pm
12 Jul 2012|Infosys may slip to Rs 2150, says SP Tulsian|7.01 pm
12 Jul 2012|Unprecedented volatility continues to be a challenge: TCS|6.44 pm
12 Jul 2012|TCS valuations too high; tough to sustain level: Equirus|5.59 pm
12 Jul 2012|TCS may grow by mid-double digits in FY13: Angel Broking|5.44 pm
12 Jul 2012|TCS declares interim dividend of Rs 3 per share|5.07 pm
12 Jul 2012|TCS rubs salt in Infosys' wounds with strong Q1 earnings|4.58 pm
12 Jul 2012|No further upside in Infy; sell to book profits: Harit Shah|4.48 pm
12 Jul 2012|TCS looks good in IT space, says Mohindar|2.20 pm
12 Jul 2012|Analysts thumbs down Infosys results; will TCS march ahead?|12.59 pm
12 Jul 2012|Biggest disappointment from Infy is guidance: Cowen & Co|11.02 am
12 Jul 2012|TCS Q1 revenues seen up 12% to Rs 14,806 cr|9.53 am
12 Jul 2012|Jai Bala's view on Infosys, TCS|9.51 am
12 Jul 2012|Infosys Q1 results, FY guidance disappoints; shrs tank|9.30 am
12 Jul 2012|Infosys Q1 profit rises 33%, meets forecast|9.16 am
11 Jul 2012|TCS Q1 PAT seen up 11% at Rs 3250 cr|4.46 pm
11 Jul 2012|Will TCS steal a march over Infy yet again?|3.20 pm
11 Jul 2012|Expect Infy to cut dollar revenue guidance to 7-8%: IIFL|11.55 am
11 Jul 2012|What to expect from Infosys Q1 results|11.53 am
09 Jul 2012|IT Q1FY13 results estimates: Motilal Oswal|12.53 pm
09 Jul 2012|IT Tier-1 to deliver 1-4% volume growth: P Lilladher|12.13 pm
09 Jul 2012|IT likley to post modest volume growth: Dolat|10.39 am
07 Jul 2012|Angel expects healthy quarter for IT, modest volume growth|11.45 am
07 Jul 2012|Emkay expects subdued quarter from Tier I IT companies|10.00 am
04 Jul 2012|Slow ramp ups, macro worries to weigh on IT cos Q1 earnings|12.57 pm
22 Jun 2012|Infosys, TCS top picks in IT space: Sukhani|5.30 pm
22 Jun 2012|Sell TCS, says Anil Manghnani|10.19 am
21 Jun 2012|Buy TCS at current levels, says Bhat|5.40 pm
21 Jun 2012|Sukhani's view on RIL, TCS|3.00 pm
21 Jun 2012|Buy TCS on dips, says Rahul Mohindar|2.30 pm
20 Jun 2012|TCS to pay Rs 8-cr commission to Ratan Tata for FY12|9.37 pm
20 Jun 2012|Buy Sesa Goa, TCS; avoid Sterlite Industries: Sukhani|4.50 pm
18 Jun 2012|Super Six: Top chart picks for June 18|9.35 am
15 Jun 2012|See further gain in Infosys, TCS: Karun Mutha|9.49 am
14 Jun 2012|TCS completes 4th annual goIT summer camp|4.30 pm
13 Jun 2012|Amit Gupta' view on TCS|10.22 am
11 Jun 2012|Accumulate TCS; target of Rs 1270: PLilladher|1.33 pm
09 Jun 2012|Hold TCS; target of Rs 1329: Nirmal Bang|2.18 pm
08 Jun 2012|Buy IT stocks on dip, says PN Vijay|10.07 am
07 Jun 2012|Motilal Oswal neutral on Tata Consultancy Services|4.55 pm
07 Jun 2012|Rs 1,000 investment in RIL in 1977 now worth Rs 7.78 lakh|3.09 pm
05 Jun 2012|Cash piles up at RIL, growth cycle slowing?|1.12 pm
28 May 2012|ICICI Bank, TCS good bets: Sukhani|5.08 pm
23 May 2012|Buy Divis Labs, TCS: Sukhani|12.11 pm
23 May 2012|TCS a top pick in IT space: Abhijit Chakraborty|11.01 am
23 May 2012|Bull's Eye: Buy TCS, JP Associates, Cox & Kings, DHFL|9.02 am
15 May 2012|Buying opportunity seen in Sesa Goa, LIC Housing: Sukhani|5.43 pm
15 May 2012|Sukhani's view on BGR Energy, TCS|12.01 pm
11 May 2012|TCS third time at No.1 in client satisfaction survey|11.54 am
09 May 2012|TCS looks attractive at current level: Malkani|5.34 pm
09 May 2012|Buy HCL Tech, TCS on dips: Sukhani|1.45 pm
08 May 2012|Infosys may slip to Rs 2200: Siddharth Bhamre|12.09 pm
08 May 2012|Buy TCS on any decline: Sukhani|11.15 am
07 May 2012|Cipla, TCS, Mphasis safe bets: Sukhani|2.57 pm
07 May 2012|TCS recognized as Big Four IT Services brand|1.36 pm
07 May 2012|TCS recognized as Big Four IT Services brand|1.35 pm
04 May 2012|Hold TCS; target Rs 1270: Way2Wealth|2.27 pm
04 May 2012|Buy TCS, says Sukhani|11.07 am
04 May 2012|Super Six stocks you can bet on May 4|8.56 am
03 May 2012|TCS can test Rs 1400: Rahul Mohindar|11.12 am
02 May 2012|Expect 10% upside in TCS: TS Harihar|11.10 am
02 May 2012|TCS can go above Rs 1300-1350: Jai Bala|10.50 am
30 Apr 2012|Midcap IT stocks to give best returns, says Mehta|5.58 pm
30 Apr 2012|TCS, Maruti Suzuki top picks: Bandyopadhyay|5.17 pm
30 Apr 2012|Buy TCS, says Sudarshan Sukhani|9.10 am
28 Apr 2012|Buy TCS; target of Rs 1370: Firstcall Research|1.57 pm
28 Apr 2012|Buy TCS on decline, says Vishal Malkan|1.25 pm
27 Apr 2012|Buy TCS, says Sudarshan Sukhani|10.42 am
26 Apr 2012|Indian IT on see saw: TCS, HCL Tech lead in Q4|9.52 pm
26 Apr 2012|Tandon`s view on TCS, Axis Bank, ICICI Bank|6.27 pm
26 Apr 2012|Hold TCS; target Rs 1,217: KRChoksey|5.24 pm
26 Apr 2012|Buy TCS; target Rs 1276: Angel Broking|5.20 pm
26 Apr 2012|Hold TCS; target Rs 1150: Emkay|2.23 pm
26 Apr 2012|Prefer TCS in IT sapce: Suresh Mahadevan|11.20 am
25 Apr 2012|TCS remains top pick in IT space: Bandyopadhyay|5.24 pm
25 Apr 2012|S&P downgrade fails to dent SAP's India mood|5.16 pm
25 Apr 2012|Hold TCS; target of Rs 1150: Emkay|3.27 pm
25 Apr 2012|Hold TCS; target of Rs 1290: Arihant capital markets|3.20 pm
25 Apr 2012|Buy TCS; target of Rs 1230: PLilladher|10.52 am
24 Apr 2012|Hold TCS, says Sandeep Singal|5.58 pm
24 Apr 2012|TCS looks good in IT space: PN Vijay|5.44 pm
24 Apr 2012|Key things to watch out for in Wipro Q4 earnings|5.25 pm
24 Apr 2012|TCS Mar '12 sales at Rs 10,371.71 crore|4.32 pm
24 Apr 2012|Go long in TCS on dips: Shardul Kulkarni|2.46 pm
24 Apr 2012|Stay invested in TCS, says Jagannadham Thunuguntla|1.36 pm
24 Apr 2012|Is TCS the new IT bellwether?|1.05 pm
24 Apr 2012|Buy TCS; target of Rs 1370: Dolat Capital|12.24 pm
24 Apr 2012|TCS can touch Rs 1160: Siddharth Bhamre|9.35 am
24 Apr 2012|Confident of beating NASSCOM's FY13 guidance of 11-14%: TCS|8.23 am
24 Apr 2012|TCS Q4 revenues jump 30.5% YoY to Rs 13,259.3 cr|8.04 am
23 Apr 2012|TCS Q4 net up 23% YoY at Rs 2,932.4 crore|6.05 pm
23 Apr 2012|TCS may outperform, says Bhat|5.35 pm
23 Apr 2012|TCS Q4 EBIT likely to fall 5% at Rs 3,675 cr|12.44 pm
23 Apr 2012|Bull's Eye: Buy Balaji Tele, TCS, M&M, HUL, Sun Pharma|11.26 am
23 Apr 2012|TCS Q4 PAT seen down 1.7% at Rs 2,837 cr|9.53 am
23 Apr 2012|Key things to watch out for in TCS Q4 earnings |8.00 am
20 Apr 2012|Buy TCS 1100 Put Option: Motilal Oswal|12.22 pm
18 Apr 2012|HCL Tech, Wipro look good, says Amisha Vora|6.00 pm
16 Apr 2012|Hemant Thukral's view on TCS, Infosys|11.08 am
16 Apr 2012|Sell TCS, says Sudarshan Sukhani|10.25 am
