date|text|time
05 Apr 2017|Reliance Jio may generate revenue of Rs 21,300 crore in FY18: Moody's|3.59 pm
05 Apr 2017|Buy RIL on dips; Maruti Suzuki may hit Rs 6300, BHEL Rs 175: Prakash Gaba|3.26 pm
03 Apr 2017|RIL looks good, L&T may test Rs 1667: Prakash Gaba|4.12 pm
03 Apr 2017|Extension of RelJio Prime offer credit negative for other incumbents: Fitch Ratings|2.45 pm
03 Apr 2017|Buy GAIL India, HDFC, Voltas, Reliance Industries; sell Bharti Airtel: Sudarshan Sukhani|1.46 pm
03 Apr 2017|Here are a few fundamental trading ideas from Sandeep Shenoy|10.02 am
03 Apr 2017|Buy, Sell, Hold: 2 stocks that brokerages are watching today|9.18 am
01 Apr 2017|Jio extends Prime offer to April 15: Here are membership benefits you can still avail|1.47 pm
01 Apr 2017|Buy Reliance Industries, says Mitesh Thakkar|10.24 am
31 Mar 2017|Reliance Jio's Summer Surprise: Prime subscription extended till April 15|9.39 pm
29 Mar 2017|Reliance Induatries intimation under requlation 30|11.11 pm
29 Mar 2017|RIL completes sale of 76% stake in African firm to Total SA of France|9.33 pm
29 Mar 2017|Buy Reliance Industries, ACC: Mitessh Thakkar|2.43 pm
28 Mar 2017|Buy Reliance Industries: Ashwani Gujral|9.27 am
27 Mar 2017|Buy Reliance Industries﻿ with long term view: Sudip Bandopadhyay|4.36 pm
27 Mar 2017|Stake in SJVN to help increase hydro portfolio, says NTPC|1.43 pm
27 Mar 2017|Buy Reliance Industries, Century Textiles: Ashwani Gujral|11.18 am
26 Mar 2017|Arbitration on compensation demand in RIL-ONGC row starts|3.20 pm
25 Mar 2017|Reliance Industries may move to Rs 1400: Ashwani Gujral|12.09 pm
24 Mar 2017|Reliance to appeal against SEBI verdict; says has full confidence in judicial process|10.47 pm
24 Mar 2017|SEBI bans Reliance Industries from equity derivatives market for a year|10.44 pm
24 Mar 2017|Buy Reliance Industries, Adani Enterprises; sell Idea Cellular: Ashwani Gujral|3.29 pm
23 Mar 2017|Reliance allots equity shares|9.58 pm
22 Mar 2017|Reliance Industries looks weak, can slide to Rs 1220: Prakash Gaba|3.46 pm
21 Mar 2017|India Inc borrows $2.23 bn from foreign sources in Feb|7.23 pm
21 Mar 2017|Buy Reliance Industries at lower levels, prefer pharma: Ashwani Gujral|10.57 am
20 Mar 2017|Reliance Retail may spend Rs 2,500 cr for business expansion in next 3 yrs|1.32 pm
 18 Mar 2017|Akhir dil hai Hindustani: Mukesh Ambani for reverse brain-drain|6.03 pm
18 Mar 2017|If I could be 25 again, Reliance would be 10 times bigger: Mukesh Ambani|4.15 pm
17 Mar 2017|ITC looks promising within FMCG space, says Deven Choksey|9.30 am
17 Mar 2017|Buy, sell, hold: Analysts have these 8 stocks on their radar today|9.04 am
15 Mar 2017|Govt allows pricing, marketing freedom to CBM gas cos|9.45 pm
14 Mar 2017|New India Assurance bags RIL's Rs 500-cr combined cover|8.45 pm
14 Mar 2017|Hold Reliance Industries, says Rajat Bose|4.06 pm
14 Mar 2017|Buy Adani Power, Bajaj Electricals, Texmaco Rail: Sudarshan Sukhani|10.10 am
10 Mar 2017|Block trades may surge till March 31: Here's why|4.55 pm
09 Mar 2017|Enter Reliance Industries at around Rs 1230, says Ashwani Gujral|11.32 am
08 Mar 2017|Prefer UPL, see 5-7% upside: Anu Jain|1.24 pm
07 Mar 2017|Buy V-Mart Retail with 12 months view: Sudip Bandopadhyay|4.26 pm
07 Mar 2017|HDFC Bank may hit Rs 1405, Bata India Rs 515: Rajat Bose|2.48 pm
07 Mar 2017|Bullish on Reliance, expect to touch Rs 1600: Rajen Shah|9.37 am
07 Mar 2017|Buy Reliance Industries, target Rs 1550: Sudarshan Sukhani|9.21 am
06 Mar 2017|Neutral on Lupin; momentum in RIL to continue: Tulsian|9.54 pm
06 Mar 2017|Buy Voltas, Reliance Industries; sell Godrej Industries: Wagle|3.24 pm
06 Mar 2017|Buy Reliance Industries, REC; sell Apollo Hospitals: Wagle|2.38 pm
06 Mar 2017|Buy Bajaj Auto, REC, Reliance Industrial Infra: Mitessh Thakkar|1.55 pm
06 Mar 2017|Buy, sell, hold: 6 stocks analysts are watching out|9.41 am
05 Mar 2017|RIL hits home run! Top 4 cos' m-cap swells by Rs 35,876 crore|11.44 am
03 Mar 2017|Sell Jain Irrigation; buy Bharti Infratel, bullish on RIL: Wagle|1.07 pm
03 Mar 2017|Buy UltraTech, Reliance Industries; sell Jain Irrigation: Wagle|11.40 am
03 Mar 2017|Buy Reliance Industries at around Rs 1,230-1,220: Thakkar|11.40 am
03 Mar 2017|Buy, sell, hold: 7 stocks to focus as market cautious|10.00 am
03 Mar 2017|Expect greater opportunities in metals space: Deven Choksey|9.19 am
02 Mar 2017|RIL promoter entities propose re-structure of shareholding|8.00 pm
02 Mar 2017|Here are top trading ideas from Rahul Arora|1.27 pm
28 Feb 2017|Jio Prime membership opens on March 1: New tariff plans revealed|10.31 am
28 Feb 2017|Here are a few stock ideas from Prakash Diwan|9.40 am
28 Feb 2017|Sell Bharti Infratel, BoB; buy Biocon, Dish TV: Ashwani Gujral|9.11 am
27 Feb 2017|Positive on Reliance Industries: Rajen Shah|4.09 pm
27 Feb 2017|Buy Vijaya Bank, Marico, HCL Technologies: Ashwani Gujral|3.04 pm
27 Feb 2017|Buy Reliance Industries, JSW Steel,  Kaveri Seed: Rahul Shah|2.09 pm
27 Feb 2017|Short Tata Motors; buy L&T Finance, Hindustan Unilever: Sukhani|1.50 pm
27 Feb 2017|Morgan Stanley ups Reliance target to Rs 1506 on energy earnings|1.37 pm
27 Feb 2017|Sell M&M; buy Power Finance Corporation: Mitessh Thakkar|11.44 am
27 Feb 2017|Buy RIL, Reliance Defence, Raymond: Ashwani Gujral|10.59 am
27 Feb 2017|Buy Edelweiss Financial, Natco Pharma, DHFL; sell SRF: Gujral|10.51 am
27 Feb 2017|Here are Sanjiv Bhasin's top trading ideas|10.25 am
27 Feb 2017|Buy, sell, hold: 6 stocks analysts are watching out|10.15 am
26 Feb 2017|Eight of top 10 cos add Rs 66,708 cr in m-cap; RIL shines|12.52 pm
25 Feb 2017|No plans to launch app-based taxi service, clarifies Reliance|3.26 pm
23 Feb 2017|COMMENT: Reliance Jio’s rivals don’t factor in bloody data battle ahead|6.31 pm
23 Feb 2017|Tulsian tells: Why telecom isn't a space for more than 3 players|6.28 pm
23 Feb 2017|Buy Reliance Industries; target of Rs 1452: Edelweiss|5.34 pm
23 Feb 2017|Buy Reliance Industries, advises Sudip Bandopadhyay|4.44 pm
23 Feb 2017|Sell Idea Cellular, Bharti Airtel: G Chokkalingam|3.04 pm
23 Feb 2017|Buy Ceat, Reliance Industries: Rajat Bose|3.04 pm
23 Feb 2017|Buy DCB Bank, Cadila Health, IndusInd Bk, Grasim: Gujral|2.41 pm
23 Feb 2017|Here are a few top picks of G Chokkalingam|1.58 pm
23 Feb 2017|Buy RIL, Bharat Financial, IndusInd Bank, Tech Mahindra: Sukhani|1.52 pm
23 Feb 2017|Mayuresh Joshi optimistic on Reliance's core & non-core biz|11.30 am
23 Feb 2017|Buy Bajaj Finance, LIC Housing Finance; sell Arvind: Gujral|11.24 am
23 Feb 2017|Buy Jubilant Foodworks, Amtek Auto: Sudarshan Sukhani|10.42 am
23 Feb 2017|Buy Reliance Industries at around Rs 1,160-1,170: Ashwani Gujral|9.15 am
23 Feb 2017|Buy Hexaware, upbeat on  IT; sell Hindalco, Indo Count: Sukhani|9.08 am
22 Feb 2017|Tulsian tells: Why he is bullish on south based cement stocks|6.24 pm
22 Feb 2017|COMMENT: Here's why RIL's valuation jump in one day equalled Idea's M-cap|5.18 pm
22 Feb 2017|Bharti Airtel top pick in telecom space, says Sanjiv Bhasin|4.15 pm
22 Feb 2017|Buy Coal India, Karnataka Bank: Sandeep Wagle|2.31 pm
22 Feb 2017|Buy State Bank of India, Petronet LNG, Apollo Tyres: Gujral|1.26 pm
22 Feb 2017|Buy RIL, Karnataka Bank; sell Larsen & Toubro: Sandeep Wagle|1.24 pm
22 Feb 2017|Buy Reliance Industries, Union Bank, BPCL: Sandeep Wagle|11.53 am
22 Feb 2017|Buy Reliance Industries, Hindustan Zinc, Asian Paints: Gujral|11.30 am
22 Feb 2017|Buy, sell, hold: 8 stocks to watch out for your portfolio|10.37 am
22 Feb 2017|Buy Axis Bank, Tata Motors, Hindustan Zinc: Ashwani Gujral|10.33 am
22 Feb 2017|Buy Asian Paints, Axis Bank, Marico; sell Tata Motors: Thakkar|9.30 am
22 Feb 2017|Buy Yes Bk, Reliance Infra, HUL, HDFC; sell Amara Raja: Sukhani|9.30 am
22 Feb 2017|Reliance Jio to decide telcos earnings for 'couple of years': CS|9.18 am
22 Feb 2017|Here are some top trading ideas by SP Tulsian|9.14 am
21 Feb 2017|COMMENT: Reliance Jio's pricing suggests bloodbath ahead for other telcos|4.50 pm
21 Feb 2017|What Ambani said at Jio conference: Rs 99 Jio Prime introductory offer; tariff plan to match peers|3.13 pm
21 Feb 2017|9 key takeaways: What Mukesh Ambani said at Jio press conference|2.56 pm
21 Feb 2017|Mukesh Ambani: Jio crosses 100mn customers, to cover 99% of population in 2017|2.33 pm
21 Feb 2017|Reliance Jio announces tariff plans - as it happened|12.01 pm
20 Feb 2017|Jio, Uber forge a strategic partnership|6.48 pm
20 Feb 2017|Sell Reliance Industries at higher levels: Prakash Gaba|3.53 pm
19 Feb 2017|Top seven cos add Rs 48,519 cr in m-cap|11.12 am
18 Feb 2017|Reliance Industries may cross Rs 1100, says Ashwani Gujral|10.30 am
17 Feb 2017|'Whimsical Trump' presents an exciting opportunity: Mahindra|8.20 pm
16 Feb 2017|NASSCOM Summit: Mukesh Ambani's 10 tips on how to make startups work|2.16 pm
16 Feb 2017|Reliance Jio crosses 100 mn customers: Mukesh Ambani|11.48 am
16 Feb 2017|Mukesh Ambani: Entrepreneurship is about finding problems to solve|8.13 am
15 Feb 2017|Mukesh Ambani: Data the 'new oil', will trigger fourth industrial revolution|6.26 pm
15 Feb 2017|NASSCOM Summit: Mukesh Ambani says Trump may be blessing in disguise for IT cos|6.16 pm
15 Feb 2017|RIL awards MJ-1 deep-water front-end engg contract to Genesis|4.30 pm
15 Feb 2017|FIIs' stake in Nifty cos at 6-quarter low in Q3; Infosys dumped|3.18 pm
15 Feb 2017|Thomas Cook showing signs of improvement: Deven Choksey|9.33 am
14 Feb 2017|Buy Bharti Airtel, RIL; sell Hindustan Zinc: Sandeep Wagle|2.54 pm
14 Feb 2017|Buy Idea Cellular, Reliance Industries; sell NMDC: Gujral|2.50 pm
14 Feb 2017|Buy Reliance Industries, HDFC, Yes Bank: Sudarshan Sukhani|1.21 pm
14 Feb 2017|Buy RIL, L&T Finance; sell Hindustan Zinc: Ashwani Gujral|11.07 am
08 Feb 2017|Singapore-based arbitrator to preside over RIL-ONGC dispute|5.26 pm
06 Feb 2017|Rate hopes fuel Budget rally, Sensex hits 4-month high|5.20 pm
06 Feb 2017|Idea-Voda merger: Birlas may have to pay $3.5bn for equal rights|11.14 am
01 Feb 2017|Budget 2017: Stocks that may react post FM Arun Jaitley's speech|9.00 am
31 Jan 2017|Here are a few stock ideas from Rajen Shah|10.52 am
31 Jan 2017|Buy ONGC, Bharti Airtel: Sudarshan Sukhani|9.33 am
30 Jan 2017|Buy Idea Cellular, LIC Housing, Mercator, RIL: Ashwani Gujral|1.24 pm
30 Jan 2017|Vodafone confirms merger talks with Idea Cellular|12.33 pm
30 Jan 2017|Avoid Infosys, says Sudarshan Sukhani|9.30 am
28 Jan 2017|India Post gets payments bank licence to start services|4.04 pm
24 Jan 2017|Buy Reliance Industries; target of Rs 1330: Axis Direct|4.25 pm
24 Jan 2017|Sell Yes Bank; buy Pidilite, Reliance Industries: Ashwani Gujral|3.12 pm
20 Jan 2017|Here is why SP Tulsian is bullish on PSU Banks|5.40 pm
19 Jan 2017|RIL writes down nearly Rs 40K cr on change in accounting policy|5.44 pm
19 Jan 2017|Buy Reliance Industries; target of Rs 1457: KR Choksey|5.27 pm
19 Jan 2017|Buy Reliance Industries; target of Rs 1225: HDFC Securities|4.09 pm
19 Jan 2017|Accumulate Reliance Industries; target of Rs 1094: PL India|4.00 pm
19 Jan 2017|Buy Reliance Industries; target of Rs 1413: Edelweiss|3.38 pm
18 Jan 2017|RIL, Russia's Sibur join hands for Jamnagar butyl rubber unit|3.08 pm
18 Jan 2017|Buy UltraTech, Britannia, West Coast Paper Mills: Ashwani Gujral|1.32 pm
18 Jan 2017|Buy NTPC, Tata Steel, Power Grid: Sudarshan Sukhani|10.52 am
18 Jan 2017|Buy Escorts, Chennai Petro, M&M Financial; sell ONGC: Gujral|9.35 am
18 Jan 2017|Reliance-SIBUR to set up butyl rubber unit at Jamnagar|8.41 am
17 Jan 2017|PTC India a big beneficiary of rising power demand: SP Tulsian|5.36 pm
17 Jan 2017|Refining biz to drive EBITDA; core projects key for RIL:analysts|5.20 pm
17 Jan 2017|Buy Asian Paints; sell Reliance Industries: Mitessh Thakkar|2.47 pm
17 Jan 2017|Prakash Diwan prefers DHFL & Can Fin Homes over LIC Housing|10.38 am
17 Jan 2017|Positive on RIL, earnings seen improving in Q1FY18: Religare|9.42 am
17 Jan 2017|Buy, sell, hold: 4 key largecap stocks to watch out today|9.00 am
16 Jan 2017|Jio subscribers at 72.4 mn at Dec end; PoI issues continue:RIL|9.04 pm
16 Jan 2017|OPEC deal with non-members a tailwind for E&P biz: RIL CFO|8.08 pm
16 Jan 2017|RIL may correct but not substantially, say experts|6.16 pm
16 Jan 2017|Reliance Q3 profit rises 4% to Rs 8022 cr, GRM at $10.80/bbl|5.31 pm
16 Jan 2017|Reliance Industries may move to Rs 1400-1450: Sandeep Wagle|3.12 pm
16 Jan 2017|Hold Reliance Industries, says Gaurang Shah|3.09 pm
16 Jan 2017|Reliance Q3 profit seen up at Rs 7850cr, GRM may be at $11.5/bbl|9.39 am
13 Jan 2017|Tulsian's take on housing finance, Tata Grp cos & others|9.49 pm
13 Jan 2017|Buy RIL on dips; bullish on Future Lifestyle: Sanjiv Bhasin|4.33 pm
13 Jan 2017|Positive results from TCS, could drive rerating: Deven Choksey|12.01 pm
12 Jan 2017|Reliance Inds. Q3 PAT seen up 3.9% to Rs 8002 cr: Motilal Oswal|1.22 pm
11 Jan 2017|Buy Titan, RIL, India Cements; short Ajanta Pharma: Sukhani|9.59 am
10 Jan 2017|Tulsian's preferred picks in transmission, bank & tyre sectors|9.30 pm
09 Jan 2017|Buy Reliance Industries, Marico, Adani Ports: Sudarshan Sukhani|12.29 pm
06 Jan 2017|Buy RIL, Petronet; see higher levels in cement stocks: Sukhani|10.56 am
06 Jan 2017|Like RIL, Hindustan Zinc; PNB can climb to Rs 125: Prakash Gaba|10.55 am
05 Jan 2017|Global cos offer ONGC deepsea drilling rigs for KG gas find|5.52 pm
05 Jan 2017|Buy RIL, Infosys, Motherson Sumi, Bharat Financial: Sukhani|11.56 am
05 Jan 2017|Buy TCS, L&T Finance, IRB Infra; sell Vedanta: Sudarshan Sukhani|10.00 am
03 Jan 2017|Invest in RIL, see significant gains in NMDC: Sudarshan Sukhani|12.42 pm
02 Jan 2017|Buy ACC, Ambuja Cements, UltraTech; avoid ITC: Sudarshan Sukhani|10.15 am
02 Jan 2017|Buy IGL, Tata Chemicals, India Cements, L&T Finance: Gujral|9.28 am
30 Dec 2016|Buy India Cements, Marico, Reliance Industries: Ashwani Gujral|3.09 pm
30 Dec 2016|Buy HDIL, Bharat Electronics, Infosys: Ashwani Gujral|12.25 pm
30 Dec 2016|Buy RIL, Coromandel Intl, GSFC; sell Sun Pharma: Ashwani Gujral|9.15 am
29 Dec 2016|Retailers take on online biggies, eye consolidation in 2017|12.10 pm
29 Dec 2016|Reliance Industries commissions new paraxylene plant at Jamnagar|9.15 am
28 Dec 2016|RIL commissions 1st phase of Paraxylene plant at Jamnagar|10.18 pm
28 Dec 2016|Buy Reliance Industries, TCS, Maruti Suzuki: Sudarshan Sukhani|1.11 pm
28 Dec 2016|Here are a few stock ideas from SP Tulsian|10.00 am
28 Dec 2016|Buy Century Textiles, Maruti, RIL, CESC: Ashwani Gujral|9.22 am
27 Dec 2016|Buy RIL, overweight on TCS, HCL Tech, Mindtree: Sanjiv Bhasin|4.33 pm
27 Dec 2016|Buy Reliance Industries, Infosys, Engineers India: Sukhani|1.34 pm
26 Dec 2016|G S Singhvi named arbitrator for $1.5 bn ONGC-RIL dispute|3.20 pm
26 Dec 2016|Sell Yes Bank, JSW Steel, Ceat: Ashwani Gujral|1.33 pm
22 Dec 2016|Buy Reliance Industries; sell Voltas, Infosys: Ashwani Gujral|12.19 pm
19 Dec 2016|Buy Reliance Industries, sell Pidilite, Marico: Sukhani|11.45 am
18 Dec 2016|Six of top 10 cos take Rs 38,221cr hit in mcap;CIL loses most|3.10 pm
15 Dec 2016|Buy Apollo Tyres, Reliance Industries, JSW Energy: Rajat Bose|11.37 am
15 Dec 2016|Buy RIL, Petronet LNG; sell PNB, M&M Fin, Union Bank: Gujral|9.32 am
14 Dec 2016|Here's why Tulsian is positive on sugar, non-index stocks|8.48 pm
14 Dec 2016|Buy HCL Tech, Reliance Industries; sell OBC: Sandeep Wagle|2.49 pm
14 Dec 2016|Buy NIIT, Aarti Industries; sell Arvind: Ashwani Gujral|12.17 pm
14 Dec 2016|Buy Capital First, Reliance Industries; sell UPL: Ashwani Gujral|11.35 am
14 Dec 2016|Go long in Reliance Industries, short Nifty: Amit Gupta|9.58 am
12 Dec 2016|Buy Reliance Industries on declines towards Rs 980-1000: Gujral|4.07 pm
11 Dec 2016|Nine of top 10 firms add Rs 56,112 cr in m-cap; ONGC, RIL shine|11.54 am
09 Dec 2016|Buy Reliance Industries, IndusInd Bank, OBC: Ashwani Gujral|1.24 pm
09 Dec 2016|Buy Century Textiles, RIL, Apollo Tyres, HCL Info: Thacker|11.33 am
06 Dec 2016|Buy Reliance Industries, Jindal Steel & Power: Mitesh Thacker|3.07 pm
02 Dec 2016|Buy Reliance Industries; target of Rs 1407: Edelweiss|3.36 pm
02 Dec 2016|Buy, sell, hold: 7 key stocks that you should focus now|9.59 am
01 Dec 2016|Jio Happy New Year Offer: Experts discuss impact on incumbents|2.46 pm
01 Dec 2016|Buy Reliance Industries, CSEC, Dabur India: Ashwani Gujral|2.39 pm
01 Dec 2016|Bharti, Idea fall 2-4% after Jio extends free offer till March|2.33 pm
01 Dec 2016|India Inc's foreign borrowings at $1.47 bn in October|2.18 pm
01 Dec 2016|Jio's Happy New Year offer gives users free services till March|2.13 pm
01 Dec 2016|Live Updates: All Jio users to get free services till March 2017|1.13 pm
01 Dec 2016|Mukesh Ambani to address stakeholders via live broadcast today|8.27 am
29 Nov 2016|Parag Thakkar positive on telecom sector|4.27 pm
29 Nov 2016|Buy UPL, Bajaj Finance, Reliance Industries: Sudarshan Sukhani|11.50 am
27 Nov 2016|RIL seeks access to India's longest LPG pipeline by IOC|1.14 pm
25 Nov 2016|Hold Reliance Industries, says Prakash Gaba|3.23 pm
25 Nov 2016|Remain invested in Reliance Industries: Avinash Gorakshakar|3.19 pm
23 Nov 2016|BHEL commissions 93 MW unit at RIL's Hazira power plant|2.40 pm
18 Nov 2016|RIL, GE form global partnership for $25 bn industrial IoT biz|8.52 am
17 Nov 2016|Buy BHEL, sell Reliance Industries: Rajat Bose|11.55 am
15 Nov 2016|RIL's partner Niko puts KG-D6 stake for sale|8.22 am
13 Nov 2016|Top six companies lose Rs 91,800 cr in market valuation|12.00 pm
11 Nov 2016|Engineers India can climb to Rs 285, RIL Rs 1030: Prakash Gaba|3.28 pm
06 Nov 2016|RIL partners consider joining arbitration in USD1.55 bn gas row|1.14 pm
04 Nov 2016|Reliance to contest government's $1.55 bn penalty|10.00 pm
04 Nov 2016|ONGC gas row: Govt imposes $1.55 bn penalty on RIL, BP, Niko|6.08 pm
04 Nov 2016|Short Reliance Industries, State Bank of India: Rajat Bose|1.29 pm
03 Nov 2016|Fitch affirms RIL's rating with stable outlook on robust biz|3.46 pm
03 Nov 2016|Buy Reliance Industries, Coal India; sell Infosys: Gujral|2.39 pm
02 Nov 2016|Canara Bank can slide to Rs 288, RIL Rs 1010: Prakash Gaba|3.03 pm
02 Nov 2016|Accumulate Reliance; target of Rs 1102: Prabhudas Lilladher|12.01 pm
31 Oct 2016|Top 6 cos lose Rs 26,191 cr in m-cap, Infosys hit hard|3.50 pm
28 Oct 2016|India's $20 billion refinery expansion to cut fuel oil output|2.11 pm
26 Oct 2016|Buy Reliance Industries; target of Rs 1285: KR Choksey|4.06 pm
26 Oct 2016|Buy Reliance Industries; target of Rs 1300: Axis Direct|3.33 pm
25 Oct 2016|RIL raises $573 mn loan for 6 large ethane carriers|9.26 pm
23 Oct 2016|Reliance forays into LPG retailing|12.52 pm
