date|text|time
11 Feb 2014|Checkout: Top 10 stocks to watch|9.58 am
10 Feb 2014|Rs 60K cr lost to illegal mining in Odisha: Shah Commission|8.04 pm
10 Feb 2014|Buy Tata Steel on dips, advises Hemant Thukral|11.07 am
07 Feb 2014|Expect Tata Steel to touch Rs 395: Kunal Bothra|5.29 pm
07 Feb 2014|Buy Tata Steel 380 Call: Chandan Taparia|5.12 pm
07 Feb 2014|Buy Tata Steel on dips: Kunal Bothra|1.36 pm
07 Feb 2014|Super Six short term picks for February 7|9.08 am
04 Feb 2014|Sell Tata Steel, says Sudarshan Sukhani|10.28 am
03 Feb 2014|Buy CESC, Bata, Tata Steel, Syndicate Bank: Manav Chopra|2.47 pm
03 Feb 2014|Bull's Eye: Buy CESC, YES Bank, United Spirits, Bata|9.35 am
31 Jan 2014|Sell Tata Steel on rise, says Shardul Kulkarni|4.18 pm
30 Jan 2014|CCEA defers issue of pvt cos' coal blocks allocation|7.00 pm
30 Jan 2014|Dhananjay Sinha underweight on metal space|5.44 pm
30 Jan 2014|Tata Steel may fall to Rs 330-340: Krish Subramanium|5.40 pm
30 Jan 2014|Top 10 stocks that should be on your checklist today!|9.53 am
29 Jan 2014|Buy Tata Steel, says Sukhani|3.14 pm
29 Jan 2014|Why you should focus on these 10 stocks today|10.03 am
28 Jan 2014|Why these 10 stocks should be on your radar today|9.58 am
27 Jan 2014|Tata Steel: Q3 results on Feb 11, 2014|1.53 pm
23 Jan 2014|Buy metal stocks, says Sudarshan Sukhani|3.00 pm
22 Jan 2014|Buy Tata Steel, says Sudarshan Sukhani|5.36 pm
22 Jan 2014|Buy Tata Steel, says Sudarshan Sukhani|11.15 am
22 Jan 2014|Buy Tata Steel on dips, says Gopi Suvanam|10.58 am
22 Jan 2014|Super Six: Top chart picks for January 22|8.33 am
21 Jan 2014|Exit Tata Steel at around Rs 400: SP Tulsian|6.16 pm
21 Jan 2014|Top 10 stocks: Watch for HZL, Aurobindo, RComm, Tata Power|9.37 am
17 Jan 2014|Buy Tata Steel on declines: Kunal Bothra|6.12 pm
17 Jan 2014|Super Six chart picks for January 17|8.29 am
15 Jan 2014|Short Tata Steel, says Ashish Chaturmohta|3.32 pm
15 Jan 2014|Bet on Tata Steel; sell CIL, accumulate NMDC: Angel Broking|1.54 pm
15 Jan 2014|Tata Steel may bouce to Rs 397: Rishi Kohli|1.50 pm
15 Jan 2014|Prefer Tata Steel, says Bhavesh Chauhan|1.24 pm
15 Jan 2014|Pick Tata Steel on correction, says Manishi Raychaudhuri|12.14 pm
15 Jan 2014|Tata Steel opens UK's largest plate service centre|8.14 am
14 Jan 2014|CEA asks Tata, Hindalco others to speed up coal mine output|8.09 pm
14 Jan 2014|Buy CESC, Adani Enterprises; sell Tata Steel, PFC: Tulsian|3.28 pm
13 Jan 2014|CCI rules out cartelisation among steel producers|6.52 pm
13 Jan 2014|Tata Steel India Q3 sales up 9.4% to 2.06 million tonnes|4.46 pm
13 Jan 2014|Short Tata Steel: Aditya Agarwal|3.01 pm
13 Jan 2014|Tata Steel: Updates on production & sales data|11.58 am
13 Jan 2014|Tata Steel clarifies on news item|11.33 am
09 Jan 2014|Check Out: Super Six stocks for January 09|8.30 am
08 Jan 2014|Book some profits in Tata Steel, says Rajat Bose|5.21 pm
07 Jan 2014|Expect profit booking in Tata Steel: Taparia|2.45 pm
06 Jan 2014|Tata Steel may correct to Rs 360-370: Sudarshan Sukhani|5.44 pm
03 Jan 2014|Pair trade: Buy Tata Steel, Sell Hindalco: Amit Trivedi|1.56 pm
02 Jan 2014|Buy Tata Steel, Jindal Steel: Sudarshan Sukhani|4.17 pm
02 Jan 2014|Buy Hindalco, Tata Steel, Sesa Sterlite, JSPL: Sukhani|11.44 am
01 Jan 2014|Hold Tata Steel: Sudarshan Sukhani|1.38 pm
01 Jan 2014|6 trading bets that can fetch you handsome returns|8.39 am
31 Dec 2013|Prefer HCL Tech, TCS, Tata Steel, UPL, Dabur: Joshi|3.32 pm
26 Dec 2013|Prefer Tata Steel, may touch Rs 460: Ashish Chaturmohta|5.09 pm
23 Dec 2013|Buy Tata Steel on correction: Sudarshan Sukhani|5.24 pm
23 Dec 2013|Go long in Tata Steel: Ashish Chaturmohta|2.56 pm
20 Dec 2013|Steel makers may to raise prices by Rs 1,000/tonne nxt mth|4.52 pm
19 Dec 2013|Buy Tata Steel, advises Sudarshan Sukhani|9.37 am
19 Dec 2013|Super Six stocks that could do well today|8.43 am
17 Dec 2013|Short Tata Steel around Rs 415: Aditya Agarwal|1.59 pm
16 Dec 2013|Buy Tata Steel on correction, says Ambareesh Baliga|4.45 pm
16 Dec 2013|Buy Tata Steel, advises Sudarshan Sukhani|10.35 am
12 Dec 2013|Hold Tata Steel, says Rakesh Arora|5.50 pm
12 Dec 2013|Coal India's FSA obligations worrisome: Edelweiss|4.01 pm
12 Dec 2013|Probe team grills TISCO fuel plant consultant|1.01 pm
09 Dec 2013|Corus good buy, but hit by eco slump in Europe: Ratan Tata|7.56 pm
09 Dec 2013|Exit Tata Steel, advises Sudarshan Sukhani|1.46 pm
04 Dec 2013|Sell Tata Steel, advises SP Tulsian|4.17 pm
03 Dec 2013|Accumulate Tata Steel; target of Rs 442: Angel Broking|1.43 pm
02 Dec 2013|Buy JSPL, it may go to Rs 290: Nooresh Merani|5.25 pm
28 Nov 2013|Tata Steel may slide 7-8%, says Siddharth Bhamre|4.55 pm
28 Nov 2013|Buy Tata Steel, advises Sudarshan Sukhani|4.52 pm
28 Nov 2013|Expect more upside in Tata Steel: Vishal Jajoo|3.36 pm
28 Nov 2013|Buy Tata Steel on correction, says Ambareesh Baliga|11.51 am
27 Nov 2013|Buy JSW Steel, sell Tata Steel: Gopi Suvanam|11.25 am
26 Nov 2013|Buy Tata Steel on dips, advises Sudarshan Sukhani|1.51 pm
25 Nov 2013|Tata Steel may rise to Rs 430-440: Sukhani|5.26 pm
25 Nov 2013|Exit steel stocks on bounce: Sandeep Shenoy|5.06 pm
25 Nov 2013|Tata Steel may test Rs 430-435: Sudarshan Sukhani|10.42 am
22 Nov 2013|Go long in Tata Steel, advises Ashish Chaturmohta|1.46 pm
22 Nov 2013|Harsha Upadhyaya neutral on metal sector|11.19 am
22 Nov 2013|Buy Tata Steel, advises Sudarshan Sukhani|10.32 am
21 Nov 2013|Buy Tata Steel on dips, advises Sudarshan Sukhani|11.56 am
19 Nov 2013|Charudatta case: FIR filed against Tata Steel official|9.56 pm
19 Nov 2013|Primary report into Tata Steel factory explosion submitted|9.55 pm
19 Nov 2013|Dipan Mehta positive on Tata Steel|4.52 pm
19 Nov 2013|Prefer Tata Steel, Hindalco, Sesa Sterlite: Choksey|3.19 pm
19 Nov 2013|Tata Steel may test Rs 427, says Rakesh Arora|10.44 am
18 Nov 2013|Stay invested in Tata Steel: Ambareesh Baliga|5.30 pm
14 Nov 2013|Tata Steel may go upto Rs 395-400, says Abhijit Paul|5.09 pm
14 Nov 2013|Tata Steel may go above Rs 400: Ashu Madan|5.06 pm
14 Nov 2013|Sun Pharma a top pick: Dipan Mehta|3.21 pm
14 Nov 2013|Buy Tata Steel at around Rs 360: Gopi Suvanam|11.01 am
14 Nov 2013|Super Six stocks you can bet on November 14|8.47 am
13 Nov 2013|Tata Steel turns profitable with Q2 net at Rs 917 cr|6.32 pm
13 Nov 2013|See lower levels in Tata Steel: Rajen Shah|4.38 pm
13 Nov 2013|Manishi Raychaudhuri cautious on Tata Steel|12.31 pm
13 Nov 2013|Sell Tata Steel 350 Call, Put: Amit Trivedi|12.31 pm
13 Nov 2013|Tata Steel Q2 PAT seen at Rs 580cr: KR Choksey|11.34 am
13 Nov 2013|Ambareesh Baliga bullish on Tata Steel|10.59 am
12 Nov 2013|Tata Steel may post Q2 PAT at Rs 339cr vs loss of Rs 364cr|6.32 pm
11 Nov 2013|Stay away from capital goods, metal space: Sukhani|5.00 pm
11 Nov 2013|Prefer Tata Steel: Prakash Diwan|2.14 pm
08 Nov 2013|Buy Tata Steel, says Manas Jaiswal|5.38 pm
08 Nov 2013|Buy Tata Steel 350 Call: Krish Subramanyam|2.06 pm
08 Nov 2013|5 trading stocks for short term gain|8.35 am
06 Nov 2013|Go long in Hindalco, short Tata Steel: Amit Gupta|10.57 am
06 Nov 2013|Sell Tata Steel, says Sudarshan Sukhani|10.55 am
05 Nov 2013|Buy Tata Steel, SAIL: Ambareesh Baliga|4.23 pm
02 Nov 2013|Tata Steel: Q2 results on Nov 13, 2013|12.43 am
30 Oct 2013| Tata Steel's long products business announces restructuring|8.36 am
29 Oct 2013|Tata Steel says could cut around 500 UK jobs|9.56 pm
28 Oct 2013|Super Six: Top chart picks for October 28|9.50 am
23 Oct 2013|Tata Steel to build 15mn pound furnace at UK plant|7.38 pm
23 Oct 2013|Super Six intraday picks for October 23|8.43 am
22 Oct 2013|To drive expansions via Shree Uttam merger: Uttam Galva|3.58 pm
21 Oct 2013|Buy Tata Steel on dips, advises Ambareesh Baliga|5.07 pm
21 Oct 2013|Buy Tata Steel on dips, advises Hemant Thukral|11.28 am
18 Oct 2013|Buy Tata Steel, says Rajesh Agarwal|6.34 pm
18 Oct 2013|Hindalco Industries may test Rs 125: Gopi Suvanam|6.17 pm
18 Oct 2013|Tata Steel may touch Rs 335, says Aditya Agarwal|2.06 pm
17 Oct 2013|Buy Tata Steel, advises Sudarshan Sukhani|10.08 am
16 Oct 2013|Steel consumption grows 0.8% in Apr-Sept period|2.52 pm
15 Oct 2013|Stay away from Tata Steel: Shardul Kulkarni|2.49 pm
14 Oct 2013|Buy Tata Steel, says Sudarshan Sukhani|5.12 pm
14 Oct 2013|Tata Steel, JSW Steel top picks in metal: Vikas Khemani|11.43 am
11 Oct 2013|Buy Tata Steel for target of Rs 390: Sharmila Joshi|5.38 pm
10 Oct 2013|Go long on Tata Steel, UltraTech Cement: Sukhani|2.49 pm
10 Oct 2013|Buy Jindal Steel, Tata Steel: Sudarshan Sukhani|9.52 am
09 Oct 2013|Tata Steel: Updates on outcome of AGM|5.23 pm
09 Oct 2013|Tata Steel Q2 steel output up 18% to 2.2 MT|4.31 pm
09 Oct 2013|Tata Steel: Updates on Q2 & H1 FY14 production & sales data|3.09 pm
08 Oct 2013|Buy Dish TV, Goodyear; sell Tata Steel: SP Tulsian|3.29 pm
08 Oct 2013|6 stock ideas to liven up your trade|8.35 am
03 Oct 2013|Prefer Tata Steel over Hindalco Industries: Rajesh Agarwal|5.38 pm
30 Sep 2013|Tata Steel may slide 8-10%, says B Krishnakumar|5.28 pm
28 Sep 2013|Buy Tata Steel for short term: Jai Bala|12.10 pm
27 Sep 2013|Buy Tata Steel for long term, advises Mehraboon Irani|5.30 pm
26 Sep 2013|Gopi Suvanam bullish on Hindalco Industries, Tata Steel|5.31 pm
26 Sep 2013|Tata Steel may slip below Rs 200: Sudarshan Sukhani|2.36 pm
26 Sep 2013|Buy Tata Steel at lower levels: Sudarshan Sukhani|11.53 am
23 Sep 2013|Tata Steel may touch Rs 260-265: Kunal Bothra|5.15 pm
20 Sep 2013|Tata Steel appoints T V Narendran as MD|10.01 am
19 Sep 2013|Avoid Tata Steel, advises Sudarshan Sukhani|1.38 pm
17 Sep 2013|Tata Steel may test Rs 260-265: Pritesh Mehta|1.06 pm
16 Sep 2013|Super Six stocks you can bet on September 16|8.10 am
13 Sep 2013|Tata Steel may test Rs 434-440: Abhijit Paul|12.11 pm
12 Sep 2013|Rupee, higher rates raise firms' credit risk: Moody's|11.27 am
11 Sep 2013|Book profits in Tata Steel at Rs 320-322: Kulkarni|5.09 pm
11 Sep 2013|Tata Steel may go to Rs 320-322: Shardul Kulkarni|3.28 pm
11 Sep 2013|Buy 330 strike calls of Tata Steel: Amit Trivedi|1.01 pm
10 Sep 2013|Tata Steel Odisha unit's 1st phase to start ops in Q4 2014|11.09 pm
05 Sep 2013|Do not buy Tata Steel, prefer Idea Cellular: SP Tulsian|5.58 pm
05 Sep 2013|Amit Trivedi suggests options ratio trade in Tata Steel|11.47 am
30 Aug 2013|Do not buy Tata Steel, advises Anand Tandon|5.40 pm
30 Aug 2013|Hold Tata Steel for long term: Mayuresh Joshi|3.40 pm
30 Aug 2013|Trivedi recommends option trading strategy for Tata Steel|11.22 am
29 Aug 2013|Tata Steel may move to Rs 320-325: Chaturmohta|4.02 pm
28 Aug 2013|Buy Tata Steel, advises Sudarshan Sukhani|3.19 pm
27 Aug 2013|6 stocks likely to see lot of action today|8.30 am
26 Aug 2013|Tulsian positive on non ferrous metals, cautious on ferrous|1.46 pm
26 Aug 2013|Buy Tata Steel at around Rs 200-225: Sudarshan Sukhani|12.28 pm
23 Aug 2013|Tata Steel may test Rs 290: Rahul Mohindar|5.18 pm
23 Aug 2013|Hindustan Zinc, Hindalco, Tata Steel top picks: Prasad Baji|1.04 pm
23 Aug 2013|Tata Steel may test Rs 295: Sudarshan Sukhani|12.39 pm
23 Aug 2013|Buy Tata Steel, says Sudarshan Sukhani|12.21 pm
22 Aug 2013|Cautiously positive on metal space: Mehraboon Irani|5.43 pm
22 Aug 2013|Buy Jindal Steel, may touch Rs 259: Shardul Kulkarni|5.36 pm
22 Aug 2013|Tata Steel, NMDC & Hindustan Zinc top picks: Angel Broking|4.31 pm
22 Aug 2013|Buy Tata Steel on dips, says Nooresh Mirani |4.28 pm
22 Aug 2013|See 15% upside in Tata Steel: Bhavesh Chauhan|3.28 pm
21 Aug 2013|Prefer Tata Steel in metal space: Sahil Kapoor |3.31 pm
21 Aug 2013|Tata Steel may test Rs 270, says JK Jain|3.05 pm
21 Aug 2013|Here's how brokerages are playing Sesa Goa, Voltas, Airtel|9.24 am
20 Aug 2013|Buy Tata Steel on minor correction: Sukhani|5.54 pm
20 Aug 2013|Tata Steel may touch Rs 270-275: Chaturmohta|3.35 pm
16 Aug 2013|India's steel usage remains flat; up 0.2% in April-July|8.26 pm
16 Aug 2013|Tata Steel may head lower to Rs 220-215, says Pritesh Mehta|2.39 pm
16 Aug 2013|Buy Tata Steel; target Rs 285: ICICIdirect.com|11.38 am
14 Aug 2013|CIMB Securities cautious on Tata Steel, JSW Steel|5.00 pm
14 Aug 2013|Bearish on Tata Steel; cut Hindalco's price: Nirmal Bang|3.03 pm
14 Aug 2013|Buy Tata Steel for long term, says UR Bhat|11.50 am
14 Aug 2013|Tata Steel soars 9%; Brokerages raise target, say buy now|10.36 am
13 Aug 2013|Tata Steel surprised street, Q1 net doubles to Rs 1139cr|5.58 pm
13 Aug 2013|Hold Tata Steel; target Rs 280: Rajesh Agarwal|4.10 pm
13 Aug 2013|Tata Steel rail contract to link S Arabia's two holy cities|3.42 pm
13 Aug 2013|Pressure in Europe ops may dent Tata Steel's Q1 net: Poll|11.05 am
12 Aug 2013|Tata Steel Q1 net seen down 17% at Rs 497 cr: KR Choksey|5.59 pm
12 Aug 2013|Tata Steel Q1: Prabhudas Lilladher expects loss of Rs 1.4cr|5.46 pm
12 Aug 2013|Tata Steel Q1 PAT may dip 99% at Rs 5.6 cr: Kotak Sec|5.37 pm
12 Aug 2013|Tata Steel Q1 net seen up 13% at Rs 896 cr: Motilal Oswal|5.32 pm
07 Aug 2013|Adanis close to acquiring Dhamra Port|10.32 pm
07 Aug 2013|Sell Tata Steel; target Rs 185: Sudarshan Sukhani|11.12 am
06 Aug 2013|Adani Group in race to buy Stemcor India assets|8.37 pm
05 Aug 2013|Buy Tata Steel on dips, says Ambareesh Baliga|5.02 pm
05 Aug 2013|Tatas and Birlas will have to downsize: Too much debt|1.00 pm
05 Aug 2013|Sell Tata Steel, says Sudarshan Sukhani|10.37 am
01 Aug 2013|Posco, Arcelor withdrawals to benefit Tata Steel: Moody's|10.27 am
31 Jul 2013|Essar Steel front-runner in race for Stemcor India's assets|8.41 pm
29 Jul 2013|Tata Steel Q1 Results on August 13, 2013|3.04 pm
28 Jul 2013|Tata Steel eyes UK firm Stemcor's Indian assets|9.20 pm
23 Jul 2013|Tata Steel may hit Rs 150, BHEL won't break Rs 150: Tulsian|11.26 am
23 Jul 2013|Sell Tata Steel, says Sudarshan Sukhani|10.05 am
21 Jul 2013|Ease land acquisition, mine allotment processes:Tata Steel|4.19 pm
17 Jul 2013|Tata Steel : AGM on August 14, 2013|7.21 pm
17 Jul 2013|Nirmalya Kumar appointed to GEC of Tata Sons|11.25 am
15 Jul 2013|See lower levels in Tata Steel: Sukhani|11.40 am
14 Jul 2013|Tata Steel Europe reports record GBP 1.2 bn loss|7.29 pm
12 Jul 2013|Check out: Super Six trading ideas for July 12|9.54 am
11 Jul 2013|Hold Tata Steel: Sharmila Joshi|5.20 pm
11 Jul 2013|Sell Tata Steel: Sudarshan Sukhani|11.21 am
10 Jul 2013|Expect Tata Steel to be at Rs 220 in 6-8 months: SP Tulsian|5.58 pm
10 Jul 2013|Buy Tata Steel, says Jagannadham Thununguntla|5.53 pm
10 Jul 2013|Sell Tata Steel: Sudarshan Sukhani|5.33 pm
10 Jul 2013|Tata Steel India Q1 sales up 26% to 2.1 MT|1.26 pm
10 Jul 2013|Tata Steel: Updates on production & sales data of Q1FY14|11.32 am
10 Jul 2013|TCS replaces Tata Steel as India's most admired company|8.54 am
05 Jul 2013|Tata Steel targets 15% growth in sales |10.48 pm
05 Jul 2013|Decision on food security rushed through: India Inc|8.36 pm
05 Jul 2013|Metal stocks should underperform market, says Amit Trivedi|6.05 pm
05 Jul 2013|Sell Tata Steel on strength: Sudarshan Sukhani|10.42 am
03 Jul 2013|SP Tulsian negative on Jindal Steel & Power|12.43 pm
28 Jun 2013|Prefer Tata Steel, JSW Steel in metals: Sandeep Shenoy|6.06 pm
28 Jun 2013|Buy Tata Steel; target Rs 380: AnandRathi|5.16 pm
27 Jun 2013|Sell Tata Steel: Sudarshan Sukhani|5.57 pm
26 Jun 2013|Buy IndusInd Bank, Madras Cements; sell YES Bank: Experts|9.50 am
21 Jun 2013|Exit Tata Steel, says Sudarshan Sukhani|2.43 pm
20 Jun 2013|Hold Tata Steel: Sharmila Joshi|4.42 pm
20 Jun 2013|Weak rupee spells trouble for FCCB issuers; check them out|11.47 am
20 Jun 2013|Sell Tata Steel on rally, says Sudarshan Sukhani|10.34 am
19 Jun 2013|Avoid Tata steel: Sudarshan Sukhani|1.32 pm
18 Jun 2013|Buy Tata Steel, says Siddharth Bhamre|11.57 am
28 May 2013|Upbeat on Sun TV OFS; shun ferrous metals: SP Tulsian|3.06 pm
28 May 2013|Buy Tata Steel; target Rs 378: Angel Broking|12.20 pm
28 May 2013|Airtel, Idea top telecom bets; like Britannia: PN Vijay|11.12 am
27 May 2013|Invest in RIL, Hindalco, Tata Steel: Gopi Suvanam|7.02 pm
27 May 2013|Prefer JSW Steel over Tata Steel: Hemant Thukral|3.37 pm
27 May 2013|Sell Tata Steel on rally, says Sukhani|3.32 pm
27 May 2013|Buy Tata Steel Rs 320 Call, says Murlidharan|1.04 pm
27 May 2013|See modest upside in Tata Steel: Rajen Shah|11.51 am
27 May 2013|Upbeat on L&T, Crompton; Jet Air long-term bet: Rajen Shah|10.46 am
24 May 2013|Sell Tata Steel, advises Sudarshan Sukhani|6.59 pm
24 May 2013|Tata Steel to test Rs 345 on expiry: Ashish Chaturmohta|6.34 pm
24 May 2013|Parag Doctor neutral on Tata Steel|4.58 pm
24 May 2013|Tata Steel may not maintain Q4 EBITDA ahead: Centrum|2.24 pm
24 May 2013|Tata Steel stock gains: How brokerages analyse Q4 earnings|11.15 am
23 May 2013|Tata Steel says no assets up for sale in Europe|11.12 pm
23 May 2013|Tata Steel fixes book closure for dividend & AGM|7.18 pm
23 May 2013|Tata Steel board recommends dividend|7.13 pm
23 May 2013|Tata Steel's Q4 loss at Rs 6528 cr on impairment provision|6.33 pm
23 May 2013|Prefer banks, IT stocks over Tata Steel, says Sukhani|5.25 pm
22 May 2013|Will Europe operations dent Tata Steel's Q4 profit?|7.04 pm
25 Apr 2013|Tata Steel change in directorate|7.05 pm
25 Apr 2013|6 stock ideas to liven up your trade today|9.07 am
23 Apr 2013|Ratan Tata gets over Rs 1 cr as director pay from Alcoa|3.21 pm
22 Apr 2013|Tata Steel to hit overseas bond street on Tuesday|5.34 pm
22 Apr 2013|Tata Steel may rally to Rs 325: Bothra|4.54 pm
18 Apr 2013|Moody's retains negative outlook on Tata Steel ratings|10.39 am
17 Apr 2013|Tata Steel has immediate target of Rs 315: Desai|5.33 pm
15 Apr 2013|Sukhani downbeat on Sesa Goa, Tata Steel|5.11 pm
14 Apr 2013|Steel demand to grow by 6-8% in current fiscal: Tata Steel|2.14 pm
12 Apr 2013|Short Tata Steel, Sterlite Industries: Sukhani|6.40 pm
12 Apr 2013|Short Tata Steel, says Sudarshan Sukhani|9.59 am
11 Apr 2013|Don't see drastic change in steel prices in Q1: Tata Steel|8.36 pm
11 Apr 2013|Kalimati Investment to amalgamate with Tata Steel|1.37 pm
11 Apr 2013|Tata Steel to merge two arms with itself, stock down|12.52 pm
11 Apr 2013|Tata Metaliks, Tata Metaliks Kubota to merge with Tata Steel|12.08 pm
10 Apr 2013|Tata Steel announces Q4 & consolidated FY13 production and sales figure|2.44 pm
10 Apr 2013|JSW Steel, Tata Steel shares subdued despite good Q4 output|2.09 pm
10 Apr 2013|Tata Steel's production up by 27% in Q4|10.09 am
05 Apr 2013|Sell Tata Steel, says Sudarshan Sukhani|10.00 am
26 Mar 2013|Super Six trading ideas for March 26|8.42 am
22 Mar 2013|Prefer Tata Steel, says Gautam Trivedi|11.45 am
21 Mar 2013|Sell Tata Steel with a target of Rs 263: Mohindar|7.29 pm
20 Mar 2013|6 trading stocks for short term gain|8.46 am
18 Mar 2013|Sell Hindalco, Tata Steel, SAIL: Sukhani|6.29 pm
15 Mar 2013|Q4 Advance Tax: Banks likely to aid Mumbai meet its target |10.34 pm
13 Mar 2013|Sell Tata Steel, Hindalco: Sukhani|3.39 pm
13 Mar 2013|Tata Steel's Canadian deal positive: Deutsche|12.46 pm
12 Mar 2013|Tata Steel in strategic alliance with Labrador Mines|6.31 pm
12 Mar 2013|Tata Steel enters into strategic relationship with Labrador Iron Mines, Canada|4.26 pm
12 Mar 2013|Short Sterlite Ind, Hindalco, Tata Steel: Sukhani|3.16 pm
08 Mar 2013|Sangeeta Purushottam remains skeptical on metals|12.04 pm
07 Mar 2013|Tata Steel recognised as one of world's most ethical cos|8.16 pm
01 Mar 2013|Short Hindalco, Sterlite Ind, Tata Steel: Sukhani|3.51 pm
26 Feb 2013|Go short on Sterlite Industries, Tata Steel: Sukhani|6.57 pm
26 Feb 2013|Tata Steel may slip to Rs 300, says Sukhani|5.46 pm
26 Feb 2013|Tata Steel at 52-week low on CLSA sell report|12.28 pm
25 Feb 2013|Hold Tata Steel, says Ventura Securities|3.17 pm
23 Feb 2013|How to trade your favourite stocks during Budget week?|11.41 pm
22 Feb 2013|See weakness in JSPL, Tata Steel: SP Tulsian|11.30 am
22 Feb 2013|Sell 420 Call of Tata Steel, says Fin Stream Financial|10.16 am
21 Feb 2013|Sell metal stocks on every rally, says Sukhani|8.06 pm
21 Feb 2013|Sell Tata Steel, says Shahina Mukadam|4.02 pm
21 Feb 2013|Short Tata Steel, Sesa Goa, SAIL: Agarwal|3.02 pm
21 Feb 2013|Short Tata Steel; target Rs 330, says Agarwal|2.55 pm
21 Feb 2013|Buy Tata Steel 380 put with stop loss at Rs 4: Sharma|10.12 am
21 Feb 2013|Sell Tata Steel, says Sukhani|9.29 am
20 Feb 2013|Shorting opportunity seen in Tata Steel, Hindalco: Sukhani|7.01 pm
20 Feb 2013|Short Sterlite Ind, Hindalco, Tata Steel: Sukhani|3.51 pm
20 Feb 2013|Accumulate Tata Steel; target of Rs 430: PLilladher|11.01 am
18 Feb 2013|Avoid JSW Steel, Tata Steel, SAIL: SP Tulsian|6.05 pm
18 Feb 2013|Check out: Super Six stocks for Feb 18 |9.03 am
15 Feb 2013|KYI: How you should trade stocks next week|9.34 pm
15 Feb 2013|Buy Tata Steel; target of Rs 443: Angel Broking|3.17 pm
15 Feb 2013|Reduce Tata Steel; target Rs 396: Dolat Capital|1.29 pm
15 Feb 2013|Don't add Tata Motors, Tata Steel to portfolio: Srivastava|10.14 am
15 Feb 2013|6 trading stocks for short term gain|8.47 am
14 Feb 2013|IIFL bullish on Tata Steel, JSPL & NMDC|5.22 pm
14 Feb 2013|See more declines in Tata Steel: Sukhani|11.01 am
14 Feb 2013|Buy Tata Steel, says Ambit Capital|10.05 am
14 Feb 2013|See limited downside in Tata Steel: Baliga|9.34 am
13 Feb 2013|Tata Steel to raise Rs 13,000cr in 6 mths for proj|9.36 pm
13 Feb 2013|Long term investor can hold Tata Steel: Sekhar|4.40 pm
13 Feb 2013|Hold Tata Steel: VK Sharma|4.40 pm
13 Feb 2013|Tata Steel Q3 net loss soars 27% on weak Europe ops|4.31 pm
13 Feb 2013|Tata Steel in Q3: Weak Europe ops may play spoiler|12.30 pm
13 Feb 2013|SP Tulsian negative on Jindal Steel, SAIL, Tata Steel|10.59 am
13 Feb 2013|Go & sell 440 strike calls of Tata Steel: Amit Trivedi|9.36 am
12 Feb 2013|Tata Steel restarts UK blast furnace|10.12 pm
11 Feb 2013|Short metal stocks: Sukhani|3.21 pm
08 Feb 2013|Tata Steel developing advanced product for auto sector|3.42 pm
07 Feb 2013|Sterlite Ind, Hindalco, Tata Steel look weak: Sukhani|5.46 pm
07 Feb 2013|SAIL looks weak in metal sector: SP Tulsian|12.16 pm
06 Feb 2013|See 20% upside in Tata Steel: InvestWorks|1.18 pm
05 Feb 2013|Sell Tata Steel, Sterlite, Hindalco: Sukhani|2.52 pm
04 Feb 2013|Short Tata Steel: Sudarshan Sukhani|11.08 am
01 Feb 2013|Tata Steel can go upto Rs 435: Amit Harchekar|3.43 pm
31 Jan 2013|Cipla, Tata Steel can do well: Panda|1.19 pm
31 Jan 2013|Tata Steel Q3 results on Feb 13, 2013|11.51 am
30 Jan 2013|Cut duty on iron ore to zero: Tata Steel|7.24 pm
25 Jan 2013|Short Tata Steel, says Sudarshan Sukhani|9.17 am
22 Jan 2013|Tata Steel extends exit opportunity to shareholders of ISWPL|5.47 pm
17 Jan 2013|Below Rs 415, Tata Steel may head towards Rs 395: Thukral|1.02 pm
16 Jan 2013|Short Tata Steel, Sterlite Inds in metal pack: Sukhani|5.38 pm
16 Jan 2013|PNB may slip to Rs 870-880: Anil Manghnani|10.59 am
15 Jan 2013|MoEF panel asks Tata Steel to get forest clearance first|3.24 pm
11 Jan 2013|Short Tata Steel, buy NHPC: Sudarshan Sukhani|9.40 am
10 Jan 2013|Tata Steel achieves best ever steel output in Oct-Dec qtr|3.34 pm
09 Jan 2013|Buy Tata Steel around Rs 400-405: Amit Trivedi|12.39 pm
08 Jan 2013|Toughening biz environment major challenge: Ratan Tata|3.28 pm
08 Jan 2013|Sell Tata Steel; target of Rs 230: Motilal Oswal|2.00 pm
08 Jan 2013|Buy Tata Steel around Rs 420: Siddharth Bhamre|11.15 am
07 Jan 2013|Cautious on REC, PFC and NTPC: Tulsian|4.52 pm
07 Jan 2013|Q3 results: What to expect from SAIL, Tata Steel|4.00 pm
04 Jan 2013|Buying opportunities seen in Tata Steel, Hindalco: Sukhani|7.40 pm
04 Jan 2013|Hold Tata Steel, SAIL, Hindalco Industries: Kulkarni|2.48 pm
03 Jan 2013|Sell Tata Steel Fut; target 427: IIFL|12.25 pm
03 Jan 2013|Zee Entertainment has target of Rs 242-245: Thukral|9.50 am
01 Jan 2013|Tata Steel, Hindalco, SAIL look good in metals: Kulkarni|2.38 pm
31 Dec 2012|NTPC can touch Rs 175: Sukhani|4.02 pm
31 Dec 2012|6 stock ideas to liven up your trade|8.56 am
28 Dec 2012|Buy LIC Hsg Fin, Hindalco; sell Suzlon: Sukhani|1.48 pm
